16.3700680272	16.6700680272	88
16.6603174603	16.9603174603	64
16.6603174603	16.9603174603	84
16.9273469388	17.2273469388	60
16.9273469388	17.2273469388	79
17.0318367347	17.3318367347	79
17.1943764172	17.4943764172	88
17.3569160998	17.6569160998	79
17.3569160998	17.6569160998	88
17.4265759637	17.7265759637	84
17.7052154195	18.0052154195	79
17.972244898	18.272244898	55
17.972244898	18.272244898	64
17.972244898	18.272244898	67
17.972244898	18.272244898	76
17.972244898	18.272244898	88
18.1580045351	18.4580045351	88
18.2392743764	18.5392743764	60
18.2392743764	18.5392743764	84
18.4946938776	18.7946938776	64
18.4946938776	18.7946938776	79
18.7385034014	19.0385034014	76
18.7501133787	19.0501133787	60
18.7501133787	19.0501133787	88
18.9242630385	19.2242630385	79
18.9242630385	19.2242630385	88
19.0287528345	19.3287528345	55
19.0287528345	19.3287528345	76
19.0287528345	19.3287528345	86
19.2957823129	19.5957823129	62
19.2957823129	19.5957823129	83
19.5512018141	19.8512018141	59
19.5512018141	19.8512018141	79
19.6673015873	19.9673015873	79
19.8066213152	20.1066213152	86
20.0620408163	20.3620408163	83
20.3406802721	20.6406802721	79
20.4567800454	20.7567800454	79
20.6193197279	20.9193197279	55
20.6193197279	20.9193197279	67
20.6193197279	20.9193197279	86
20.8979591837	21.1979591837	59
20.8979591837	21.1979591837	83
21.2346485261	21.5346485261	62
21.2346485261	21.5346485261	79
21.3507482993	21.6507482993	79
21.6293877551	21.9293877551	50
21.6293877551	21.9293877551	81
21.9892970522	22.2892970522	74
22.2563265306	22.5563265306	62
22.3840362812	22.6840362812	57
22.3840362812	22.6840362812	81
22.8832653061	23.1832653061	62
22.8832653061	23.1832653061	74
22.8832653061	23.1832653061	86
23.4057142857	23.7057142857	66
23.4057142857	23.7057142857	90
24.0094331066	24.3094331066	69
24.0094331066	24.3094331066	74
24.0094331066	24.3094331066	86
24.2648526077	24.5648526077	62
24.7292517007	25.0292517007	55
24.7640816327	25.0640816327	76
24.9614512472	25.2614512472	76
24.9614512472	25.2614512472	91
25.1239909297	25.4239909297	50
25.1239909297	25.4239909297	86
25.2865306122	25.5865306122	91
25.4026303855	25.7026303855	59
25.4026303855	25.7026303855	86
25.5303401361	25.8303401361	83
25.6580498866	25.9580498866	50
25.6580498866	25.9580498866	86
25.7741496599	26.0741496599	83
25.8786394558	26.1786394558	59
25.8786394558	26.1786394558	79
25.994739229	26.294739229	83
26.1224489796	26.4224489796	50
26.1224489796	26.4224489796	79
26.2269387755	26.5269387755	79
26.2385487528	26.5385487528	74
26.3662585034	26.6662585034	47
26.3662585034	26.6662585034	79
26.493968254	26.793968254	74
26.6100680272	26.9100680272	50
26.6100680272	26.9100680272	71
26.7145578231	27.0145578231	74
26.8422675737	27.1422675737	59
26.8422675737	27.1422675737	71
26.9467573696	27.2467573696	67
27.0744671202	27.3744671202	70
27.0860770975	27.3860770975	69
27.3414965986	27.6414965986	57
27.5969160998	27.8969160998	60
27.8639455782	28.1639455782	57
27.8639455782	28.1639455782	66
27.9916553288	28.2916553288	90
28.1309750567	28.4309750567	45
28.1309750567	28.4309750567	86
28.2702947846	28.5702947846	90
28.3747845805	28.6747845805	54
28.3747845805	28.6747845805	86
28.4676643991	28.7676643991	81
28.5837641723	28.8837641723	45
28.5837641723	28.8837641723	57
28.5837641723	28.8837641723	86
28.7114739229	29.0114739229	81
28.8275736961	29.1275736961	54
28.8275736961	29.1275736961	78
28.9320634921	29.2320634921	81
29.0249433107	29.3249433107	78
29.036553288	29.336553288	45
29.1294331066	29.4294331066	74
29.2571428571	29.5571428571	42
29.2571428571	29.5571428571	78
29.3732426304	29.6732426304	74
29.4777324263	29.7777324263	50
29.4777324263	29.7777324263	69
29.5938321995	29.8938321995	74
29.7099319728	30.0099319728	57
29.8376417234	30.1376417234	66
29.9885714286	30.2885714286	55
30.2207709751	30.5207709751	50
30.4994104308	30.7994104308	59
30.7432199546	31.0432199546	43
30.7432199546	31.0432199546	55
30.7432199546	31.0432199546	76
30.8709297052	31.1709297052	91
30.9986394558	31.2986394558	50
30.9986394558	31.2986394558	86
31.114739229	31.414739229	91
31.2308390023	31.5308390023	59
31.2308390023	31.5308390023	86
31.3469387755	31.6469387755	83
31.4630385488	31.7630385488	50
31.4630385488	31.7630385488	86
31.579138322	31.879138322	83
31.6720181406	31.9720181406	79
31.7068480726	32.0068480726	59
31.7068480726	32.0068480726	78
31.7765079365	32.0765079365	83
31.9042176871	32.2042176871	50
31.9042176871	32.2042176871	79
31.9970975057	32.2970975057	74
32.1480272109	32.4480272109	47
32.1480272109	32.4480272109	79
32.1828571429	32.4828571429	77
32.2641269841	32.5641269841	74
32.3918367347	32.6918367347	50
32.3918367347	32.6918367347	71
32.4963265306	32.7963265306	74
32.6240362812	32.9240362812	59
32.6240362812	32.9240362812	71
32.7169160998	33.0169160998	67
32.8562358277	33.1562358277	50
32.8562358277	33.1562358277	67
32.8562358277	33.1562358277	69
32.8562358277	33.1562358277	70
33.1116553288	33.4116553288	57
33.3554648526	33.6554648526	60
33.6224943311	33.9224943311	57
33.7502040816	34.0502040816	76
33.7502040816	34.0502040816	90
33.8895238095	34.1895238095	45
33.8895238095	34.1895238095	86
34.0056235828	34.3056235828	76
34.0056235828	34.3056235828	90
34.121723356	34.421723356	54
34.1333333333	34.4333333333	86
34.2262131519	34.5262131519	81
34.3423129252	34.6423129252	45
34.3655328798	34.6655328798	86
34.4700226757	34.7700226757	81
34.586122449	34.886122449	54
34.586122449	34.886122449	78
34.7022222222	35.0022222222	81
34.8299319728	35.1299319728	45
34.8299319728	35.1299319728	78
34.9344217687	35.2344217687	74
35.0621315193	35.3621315193	78
35.0737414966	35.3737414966	42
35.0737414966	35.3737414966	54
35.1898412698	35.4898412698	74
35.3175510204	35.6175510204	50
35.3175510204	35.6175510204	69
35.4220408163	35.7220408163	74
35.5729705215	35.8729705215	42
35.5845804989	35.8845804989	57
35.5845804989	35.8845804989	69
35.7122902494	36.0122902494	66
35.8864399093	36.1864399093	57
35.8864399093	36.1864399093	67
36.2231292517	36.5231292517	50
36.5133786848	36.8133786848	59
36.7571882086	37.0571882086	69
36.7804081633	37.0804081633	50
37.0358276644	37.3358276644	59
37.2680272109	37.5680272109	69
37.2796371882	37.5796371882	50
37.523446712	37.823446712	59
37.523446712	37.823446712	78
37.7672562358	38.0672562358	50
37.7672562358	38.0672562358	69
38.0923356009	38.3923356009	43
38.0923356009	38.3923356009	55
38.382585034	38.682585034	52
38.6844444444	38.9844444444	60
38.9050340136	39.2050340136	52
39.1836734694	39.4836734694	60
39.4042630385	39.7042630385	52
39.6480725624	39.9480725624	60
39.9034920635	40.2034920635	52
40.1937414966	40.4937414966	43
40.5188208617	40.8188208617	50
40.7742403628	41.0742403628	59
41.0412698413	41.3412698413	50
41.2850793651	41.5850793651	59
41.5521088435	41.8521088435	62
41.5637188209	41.8637188209	50
41.8423582766	42.1423582766	59
42.1558276644	42.4558276644	50
42.5505668934	42.8505668934	43
42.5505668934	42.8505668934	55
43.2123356009	43.5123356009	74
43.8276643991	44.1276643991	79
43.9437641723	44.2437641723	79
44.2804535147	44.5804535147	79
44.4429931973	44.7429931973	81
44.9190022676	45.2190022676	81
45.0467120181	45.3467120181	43
45.0467120181	45.3467120181	55
45.0467120181	45.3467120181	81
45.3485714286	45.6485714286	50
45.3485714286	45.6485714286	83
45.6620408163	45.9620408163	59
45.6620408163	45.9620408163	83
45.9522902494	46.2522902494	50
45.9639002268	46.2639002268	83
46.2309297052	46.5309297052	59
46.4863492063	46.7863492063	51
46.4979591837	46.7979591837	50
46.7882086168	47.0882086168	59
47.1016780045	47.4016780045	50
47.3570975057	47.6570975057	43
47.6821768707	47.9821768707	50
47.9840362812	48.2840362812	59
48.2394557823	48.5394557823	69
48.2510657596	48.5510657596	50
48.2510657596	48.5510657596	81
48.5180952381	48.8180952381	59
48.5180952381	48.8180952381	84
48.7851247166	49.0851247166	50
48.7851247166	49.0851247166	83
49.0753741497	49.3753741497	81
49.3540136054	49.6540136054	50
49.3540136054	49.6540136054	79
49.4701133787	49.7701133787	79
49.5397732426	49.8397732426	81
49.911292517	50.211292517	50
49.911292517	50.211292517	83
50.1783219955	50.4783219955	53
50.1783219955	50.4783219955	59
50.1783219955	50.4783219955	83
50.4569614512	50.7569614512	49
50.4569614512	50.7569614512	50
50.4569614512	50.7569614512	83
50.735600907	51.035600907	59
51.0142403628	51.3142403628	50
51.2928798186	51.5928798186	59
51.5715192744	51.8715192744	50
51.8733786848	52.1733786848	43
51.8733786848	52.1733786848	55
52.1636281179	52.4636281179	50
52.4422675737	52.7422675737	59
52.7092970522	53.0092970522	50
52.7092970522	53.0092970522	69
52.7092970522	53.0092970522	81
52.9879365079	53.2879365079	59
52.9879365079	53.2879365079	84
53.2665759637	53.5665759637	50
53.2665759637	53.5665759637	83
53.5336054422	53.8336054422	59
53.5336054422	53.8336054422	81
53.812244898	54.112244898	50
53.812244898	54.112244898	79
54.0676643991	54.3676643991	45
54.0676643991	54.3676643991	76
54.3463038549	54.6463038549	52
54.3463038549	54.6463038549	81
54.6133333333	54.9133333333	60
54.6133333333	54.9133333333	81
54.8919727891	55.1919727891	52
54.8919727891	55.1919727891	81
55.1822222222	55.4822222222	60
55.1822222222	55.4822222222	79
55.460861678	55.760861678	52
55.7511111111	56.0511111111	60
56.0181405896	56.3181405896	52
56.3316099773	56.6316099773	50
56.5986394558	56.8986394558	57
56.8888888889	57.1888888889	60
57.1559183673	57.4559183673	57
57.1559183673	57.4559183673	78
57.1559183673	57.4559183673	79
57.2720181406	57.5720181406	79
57.4229478458	57.7229478458	60
57.4229478458	57.7229478458	81
57.7131972789	58.0131972789	57
57.7131972789	58.0131972789	79
57.9918367347	58.2918367347	60
57.9918367347	58.2918367347	81
58.2588662132	58.5588662132	50
58.2588662132	58.5588662132	79
58.5375056689	58.8375056689	55
58.5375056689	58.8375056689	81
58.8161451247	59.1161451247	50
58.8161451247	59.1161451247	83
59.0831746032	59.3831746032	59
59.0831746032	59.3831746032	83
59.3502040816	59.6502040816	50
59.3502040816	59.6502040816	83
59.6288435374	59.9288435374	59
59.8958730159	60.1958730159	50
60.1745124717	60.4745124717	59
60.4415419501	60.7415419501	50
60.7201814059	61.0201814059	50
60.7898412698	61.0898412698	57
60.8595011338	61.1595011338	60
61.405170068	61.705170068	56
61.405170068	61.705170068	86
61.6373696145	61.9373696145	86
61.9972789116	62.2972789116	91
62.5429478458	62.8429478458	92
63.1118367347	63.4118367347	55
63.4020861678	63.7020861678	62
63.6923356009	63.9923356009	71
63.9709750567	64.2709750567	62
64.2496145125	64.5496145125	71
64.5050340136	64.8050340136	74
64.5166439909	64.8166439909	62
64.7952834467	65.0952834467	71
65.0855328798	65.3855328798	62
65.340952381	65.640952381	53
65.3873922902	65.6873922902	55
65.6892517007	65.9892517007	62
65.9562811791	66.2562811791	71
66.2349206349	66.5349206349	62
66.2349206349	66.5349206349	74
66.5367800454	66.8367800454	71
66.7921995465	67.0921995465	62
67.0592290249	67.3592290249	71
67.3262585034	67.6262585034	62
67.3262585034	67.6262585034	91
67.6281179138	67.9281179138	55
67.9067573696	68.2067573696	62
68.1853968254	68.4853968254	71
68.1853968254	68.4853968254	76
68.4640362812	68.7640362812	62
68.4640362812	68.7640362812	76
68.7194557823	69.0194557823	71
68.9864852608	69.2864852608	62
69.2535147392	69.5535147392	71
69.5437641723	69.8437641723	62
69.5437641723	69.8437641723	74
69.8340136054	70.1340136054	55
70.1242630385	70.4242630385	62
70.426122449	70.726122449	71
70.6699319728	70.9699319728	62
70.6699319728	70.9699319728	74
70.9601814059	71.2601814059	71
71.2039909297	71.5039909297	62
71.2039909297	71.5039909297	76
71.4942403628	71.7942403628	68
71.4942403628	71.7942403628	71
71.7612698413	72.0612698413	62
71.7612698413	72.0612698413	91
72.0399092971	72.3399092971	57
72.0399092971	72.3399092971	76
72.0399092971	72.3399092971	88
72.3185487528	72.6185487528	64
72.3185487528	72.6185487528	92
72.573968254	72.873968254	72
72.8409977324	73.1409977324	64
73.1312471655	73.4312471655	72
73.4098866213	73.7098866213	64
73.6769160998	73.9769160998	72
73.9555555556	74.2555555556	64
74.2458049887	74.5458049887	62
74.5012244898	74.8012244898	53
74.5012244898	74.8012244898	69
74.7914739229	75.0914739229	72
75.046893424	75.346893424	91
75.3255328798	75.6255328798	72
75.6041723356	75.9041723356	69
75.6041723356	75.9041723356	70
75.6041723356	75.9041723356	91
75.8712018141	76.1712018141	72
76.1498412698	76.4498412698	68
76.1614512472	76.4614512472	91
76.4284807256	76.7284807256	55
76.7071201814	77.0071201814	62
76.9857596372	77.2857596372	76
76.9973696145	77.2973696145	71
77.264399093	77.564399093	62
77.5198185941	77.8198185941	71
77.7868480726	78.0868480726	62
78.0770975057	78.3770975057	71
78.3789569161	78.6789569161	62
78.553106576	78.853106576	62
78.5995464853	78.8995464853	71
78.6808163265	78.9808163265	55
78.947845805	79.247845805	63
79.2497052154	79.5497052154	72
79.5167346939	79.8167346939	53
79.5167346939	79.8167346939	63
79.5167346939	79.8167346939	91
79.841814059	80.141814059	72
80.166893424	80.466893424	63
80.166893424	80.466893424	91
80.5268027211	80.8268027211	77
80.5384126984	80.8384126984	72
80.9331519274	81.2331519274	63
80.9331519274	81.2331519274	91
81.3743310658	81.6743310658	54
81.3743310658	81.6743310658	55
81.3743310658	81.6743310658	67
81.3743310658	81.6743310658	77
81.7574603175	82.0574603175	62
81.7574603175	82.0574603175	76
81.7574603175	82.0574603175	94
82.1986394558	82.4986394558	71
82.1986394558	82.4986394558	76
82.7326984127	83.0326984127	76
82.7326984127	83.0326984127	79
83.1274376417	83.4274376417	67
83.1854875283	83.4854875283	62
83.3131972789	83.6131972789	67
83.3131972789	83.6131972789	79
83.5337868481	83.8337868481	62
83.7892063492	84.0892063492	67
83.8936961451	84.1936961451	67
84.2536054422	84.5536054422	43
84.2536054422	84.5536054422	76
84.3929251701	84.6929251701	91
84.5206349206	84.8206349206	50
84.5206349206	84.8206349206	86
84.6367346939	84.9367346939	76
84.6367346939	84.9367346939	91
84.7760544218	85.0760544218	59
84.7760544218	85.0760544218	86
84.8805442177	85.1805442177	83
85.0082539683	85.3082539683	50
85.0082539683	85.3082539683	86
85.1359637188	85.4359637188	83
85.2520634921	85.5520634921	59
85.2520634921	85.5520634921	79
85.3681632653	85.6681632653	83
85.4842630385	85.7842630385	50
85.4842630385	85.7842630385	79
85.6235827664	85.9235827664	74
85.7396825397	86.0396825397	47
85.7396825397	86.0396825397	79
85.8673922902	86.1673922902	74
85.9951020408	86.2951020408	50
85.9951020408	86.2951020408	71
86.0995918367	86.3995918367	74
86.2040816327	86.5040816327	59
86.2040816327	86.5040816327	71
86.3550113379	86.6550113379	67
86.4711111111	86.7711111111	50
86.4711111111	86.7711111111	69
86.7265306122	87.0265306122	57
86.9819501134	87.2819501134	60
87.2257596372	87.5257596372	57
87.2257596372	87.5257596372	93
87.3534693878	87.6534693878	90
87.4927891156	87.7927891156	45
87.4927891156	87.7927891156	64
87.504399093	87.804399093	86
87.6088888889	87.9088888889	90
87.7482086168	88.0482086168	54
87.7482086168	88.0482086168	86
87.8410884354	88.1410884354	81
87.9804081633	88.2804081633	45
87.9804081633	88.2804081633	86
88.0965079365	88.3965079365	81
88.2242176871	88.5242176871	54
88.2242176871	88.5242176871	78
88.3519274376	88.6519274376	81
88.4564172336	88.7564172336	45
88.4564172336	88.7564172336	78
88.5725170068	88.8725170068	74
88.7002267574	89.0002267574	78
88.8279365079	89.1279365079	74
88.9556462585	89.2556462585	50
88.9556462585	89.2556462585	69
89.0485260771	89.3485260771	74
89.1646258503	89.4646258503	74
89.1762358277	89.4762358277	57
89.2923356009	89.5923356009	66
89.4548752834	89.7548752834	55
89.4548752834	89.7548752834	67
89.6986848073	89.9986848073	50
89.9541043084	90.2541043084	59
90.2095238095	90.5095238095	43
90.2095238095	90.5095238095	55
90.2095238095	90.5095238095	76
90.3256235828	90.6256235828	91
90.4533333333	90.7533333333	50
90.4533333333	90.7533333333	86
90.5810430839	90.8810430839	91
90.6855328798	90.9855328798	86
90.8016326531	91.1016326531	83
90.9293424036	91.2293424036	50
90.9293424036	91.2293424036	86
91.0454421769	91.3454421769	83
91.1615419501	91.4615419501	59
91.1615419501	91.4615419501	79
91.2776417234	91.5776417234	83
91.4053514739	91.7053514739	50
91.4053514739	91.7053514739	79
91.5214512472	91.8214512472	74
91.6607709751	91.9607709751	47
91.6607709751	91.9607709751	79
91.7884807256	92.0884807256	74
91.9045804989	92.2045804989	50
91.9045804989	92.2045804989	71
92.0206802721	92.3206802721	74
92.1367800454	92.4367800454	59
92.1367800454	92.4367800454	71
92.2412698413	92.5412698413	67
92.3805895692	92.6805895692	50
92.3805895692	92.6805895692	69
92.6592290249	92.9592290249	57
92.9030385488	93.2030385488	57
92.9030385488	93.2030385488	60
93.1468480726	93.4468480726	66
93.1584580499	93.4584580499	57
93.2861678005	93.5861678005	90
93.413877551	93.713877551	45
93.413877551	93.713877551	57
93.413877551	93.713877551	86
93.5299773243	93.8299773243	76
93.5415873016	93.8415873016	90
93.6576870748	93.9576870748	54
93.6576870748	93.9576870748	86
93.7621768707	94.0621768707	81
93.9014965986	94.2014965986	45
93.9014965986	94.2014965986	86
94.0175963719	94.3175963719	81
94.1336961451	94.4336961451	78
94.1453061224	94.4453061224	54
94.2614058957	94.5614058957	81
94.3775056689	94.6775056689	57
94.3775056689	94.6775056689	78
94.4936054422	94.7936054422	74
94.6213151927	94.9213151927	78
94.6329251701	94.9329251701	42
94.7490249433	95.0490249433	74
94.8999546485	95.1999546485	50
94.8999546485	95.1999546485	69
95.0160544218	95.3160544218	74
95.166984127	95.466984127	57
95.2946938776	95.5946938776	66
95.4804535147	95.7804535147	55
95.4804535147	95.7804535147	67
95.8403628118	96.1403628118	50
96.1654421769	96.4654421769	59
96.7343310658	97.0343310658	55
96.7923809524	97.0923809524	74
97.0826303855	97.3826303855	62
97.0826303855	97.3826303855	71
97.0826303855	97.3826303855	74
97.3496598639	97.6496598639	59
97.3496598639	97.6496598639	67
97.6050793651	97.9050793651	74
97.8488888889	98.1488888889	71
98.0926984127	98.3926984127	67
98.3597278912	98.6597278912	55
98.3597278912	98.6597278912	74
98.603537415	98.903537415	59
98.603537415	98.903537415	71
98.8705668934	99.1705668934	62
98.8705668934	99.1705668934	65
98.8705668934	99.1705668934	67
99.1027664399	99.4027664399	59
99.1027664399	99.4027664399	74
99.3697959184	99.6697959184	76
99.6600453515	99.9600453515	64
99.6600453515	99.9600453515	72
99.9038548753	100.203854875	60
99.9038548753	100.203854875	67
100.147664399	100.447664399	76
100.391473923	100.691473923	72
100.635283447	100.935283447	67
100.902312925	101.202312925	67
100.902312925	101.202312925	76
101.146122449	101.446122449	60
101.146122449	101.446122449	72
101.413151927	101.713151927	64
101.413151927	101.713151927	67
101.668571429	101.968571429	60
101.668571429	101.968571429	76
101.912380952	102.212380952	55
101.912380952	102.212380952	74
102.202630385	102.502630385	62
102.202630385	102.502630385	71
102.446439909	102.746439909	67
102.690249433	102.990249433	74
102.934058957	103.234058957	71
103.201088435	103.501088435	67
103.468117914	103.768117914	67
103.468117914	103.768117914	74
103.74675737	104.04675737	59
103.74675737	104.04675737	71
104.083446712	104.383446712	62
104.083446712	104.383446712	65
104.083446712	104.383446712	67
104.489795918	104.789795918	50
104.501405896	104.801405896	69
104.838095238	105.138095238	62
105.186394558	105.486394558	57
105.186394558	105.486394558	69
105.615963719	105.915963719	62
105.615963719	105.915963719	74
106.126802721	106.426802721	66
106.684081633	106.984081633	65
106.684081633	106.984081633	69
106.684081633	106.984081633	81
107.322630385	107.622630385	74
107.334240363	107.634240363	55
107.601269841	107.901269841	62
107.601269841	107.901269841	83
107.856689342	108.156689342	59
107.856689342	108.156689342	79
107.984399093	108.284399093	79
108.112108844	108.412108844	86
108.355918367	108.655918367	83
108.599727891	108.899727891	79
108.843537415	109.143537415	55
108.843537415	109.143537415	67
108.843537415	109.143537415	76
108.843537415	109.143537415	86
109.075736961	109.375736961	59
109.075736961	109.375736961	83
109.331156463	109.631156463	62
109.331156463	109.631156463	65
109.331156463	109.631156463	79
109.551746032	109.851746032	59
109.551746032	109.851746032	78
109.551746032	109.851746032	86
109.841995465	110.141995465	55
109.841995465	110.141995465	67
109.841995465	110.141995465	76
109.841995465	110.141995465	88
110.143854875	110.443854875	64
110.143854875	110.443854875	84
110.387664399	110.687664399	60
110.387664399	110.687664399	79
110.631473923	110.931473923	76
110.666303855	110.966303855	88
110.81723356	111.11723356	88
110.886893424	111.186893424	84
111.026213152	111.326213152	88
111.130702948	111.430702948	79
111.246802721	111.546802721	79
111.246802721	111.546802721	84
111.351292517	111.651292517	54
111.351292517	111.651292517	55
111.351292517	111.651292517	76
111.351292517	111.651292517	88
111.537052154	111.837052154	88
111.583492063	111.883492063	60
111.583492063	111.883492063	84
111.850521542	112.150521542	64
111.850521542	112.150521542	79
111.978231293	112.278231293	79
112.094331066	112.394331066	60
112.094331066	112.394331066	88
112.349750567	112.649750567	55
112.349750567	112.649750567	76
112.349750567	112.649750567	86
112.64	112.94	65
112.651609977	112.951609977	62
112.651609977	112.951609977	74
112.651609977	112.951609977	83
112.907029478	113.207029478	59
112.907029478	113.207029478	79
113.139229025	113.439229025	86
113.394648526	113.694648526	83
113.63845805	113.93845805	79
113.905487528	114.205487528	55
113.905487528	114.205487528	86
114.172517007	114.472517007	59
114.172517007	114.472517007	83
114.485986395	114.785986395	62
114.485986395	114.785986395	79
114.602086168	114.902086168	79
114.845895692	115.145895692	50
114.845895692	115.145895692	81
115.205804989	115.505804989	74
115.577324263	115.877324263	57
115.577324263	115.877324263	81
116.030113379	116.330113379	57
116.030113379	116.330113379	62
116.030113379	116.330113379	74
116.030113379	116.330113379	86
116.58739229	116.88739229	66
116.58739229	116.88739229	90
117.214331066	117.514331066	56
117.214331066	117.514331066	74
117.214331066	117.514331066	76
117.400090703	117.700090703	66
118.038639456	118.338639456	62
118.10829932	118.40829932	43
118.10829932	118.40829932	55
118.10829932	118.40829932	67
118.189569161	118.489569161	71
118.561088435	118.861088435	50
118.862947846	119.162947846	59
119.141587302	119.441587302	50
119.420226757	119.720226757	59
119.675646259	119.975646259	50
119.989115646	120.289115646	59
120.325804989	120.625804989	50
120.325804989	120.625804989	51
120.325804989	120.625804989	62
120.70893424	121.00893424	64
120.778594104	121.078594104	67
120.801814059	121.101814059	55
120.801814059	121.101814059	72
121.173333333	121.473333333	52
121.510022676	121.810022676	60
121.765442177	122.065442177	52
122.044081633	122.344081633	60
122.299501134	122.599501134	52
122.601360544	122.901360544	60
122.891609977	123.191609977	52
123.193469388	123.493469388	62
123.263129252	123.563129252	55
123.263129252	123.563129252	67
123.321179138	123.621179138	43
123.321179138	123.621179138	71
123.681088435	123.981088435	50
123.994557823	124.294557823	59
124.261587302	124.561587302	49
124.273197279	124.573197279	50
124.551836735	124.851836735	58
124.551836735	124.851836735	59
124.551836735	124.851836735	78
124.818866213	125.118866213	69
124.842086168	125.142086168	50
125.143945578	125.443945578	59
125.492244898	125.792244898	50
125.933424036	126.233424036	55
125.945034014	126.245034014	43
126.606802721	126.906802721	74
127.315011338	127.615011338	79
127.744580499	128.044580499	79
127.930340136	128.230340136	79
128.011609977	128.311609977	81
128.30185941	128.60185941	79
128.464399093	128.764399093	74
128.464399093	128.764399093	79
128.696598639	128.996598639	43
128.696598639	128.996598639	81
129.021678005	129.321678005	50
129.021678005	129.321678005	83
129.311927438	129.611927438	59
129.311927438	129.611927438	83
129.590566893	129.890566893	50
129.590566893	129.890566893	83
129.869206349	130.169206349	59
130.159455782	130.459455782	50
130.438095238	130.738095238	59
130.705124717	131.005124717	50
130.972154195	131.272154195	43
130.972154195	131.272154195	55
131.308843537	131.608843537	50
131.599092971	131.899092971	59
131.854512472	132.154512472	50
131.854512472	132.154512472	69
131.854512472	132.154512472	81
132.144761905	132.444761905	58
132.156371882	132.456371882	53
132.156371882	132.456371882	59
132.156371882	132.456371882	84
132.423401361	132.723401361	50
132.423401361	132.723401361	83
132.702040816	133.002040816	81
132.992290249	133.292290249	50
132.992290249	133.292290249	79
133.154829932	133.454829932	81
133.259319728	133.559319728	43
133.259319728	133.559319728	55
133.259319728	133.559319728	81
133.537959184	133.837959184	50
133.537959184	133.837959184	83
133.816598639	134.116598639	59
133.816598639	134.116598639	83
134.106848073	134.406848073	50
134.106848073	134.406848073	83
134.385487528	134.685487528	59
134.385487528	134.685487528	78
134.675736961	134.975736961	50
134.931156463	135.231156463	59
134.931156463	135.231156463	78
135.221405896	135.521405896	50
135.813514739	136.113514739	50
136.092154195	136.392154195	59
136.359183673	136.659183673	50
136.359183673	136.659183673	69
136.359183673	136.659183673	81
136.544943311	136.844943311	81
136.637823129	136.937823129	59
136.637823129	136.937823129	84
136.904852608	137.204852608	50
136.904852608	137.204852608	83
137.171882086	137.471882086	59
137.171882086	137.471882086	81
137.450521542	137.750521542	50
137.450521542	137.750521542	79
137.578231293	137.878231293	79
137.71755102	138.01755102	45
137.71755102	138.01755102	76
138.007800454	138.307800454	52
138.007800454	138.307800454	81
138.286439909	138.586439909	60
138.286439909	138.586439909	81
138.553469388	138.853469388	52
